id,InvoiceID,InvoiceNumber,user_id,order_type,ordernumber,shipping_method_id,payment_mothod_id,subtotal,vat,shipping_charge,discount,total,status,deleted,deleted_by,created_at,Day,Month,Year,Day of Week
23519,NULL,NULL,17266,1,166704192417266,20,1,1099,143.35,0,0,1099,6,0,NULL,29/10/2022,29,10,2022,7
23520,NULL,NULL,6845,1,16670461326845,35,1,1094,142.7,0,0,1094,6,0,NULL,29/10/2022,29,10,2022,7
23522,NULL,NULL,9523,1,16670581699523,20,1,849,94.13,0,127.35,721.65,6,0,NULL,29/10/2022,29,10,2022,7
23523,NULL,NULL,17268,1,166707371417268,35,1,889,98.56,0,133.35,755.65,6,0,NULL,29/10/2022,29,10,2022,7
23526,NULL,NULL,10820,1,165389301310820,36,17,1155.91,173.39,0,0,1329.3,6,0,NULL,30/10/2022,30,10,2022,1
23527,NULL,NULL,16616,1,166183915816616,36,17,717.65,107.65,0,0,825.3,6,0,NULL,30/10/2022,30,10,2022,1
23528,NULL,NULL,6478,1,16645469416478,36,17,1328.87,199.33,0,0,1528.2,6,0,NULL,30/10/2022,30,10,2022,1
23531,NULL,NULL,10113,1,166710978510113,20,1,849,94.13,0,127.35,721.65,6,0,NULL,30/10/2022,30,10,2022,1
23533,NULL,NULL,17272,1,166711511917272,35,1,2877,375.26,0,0,2877,6,0,NULL,30/10/2022,30,10,2022,1
23534,NULL,NULL,3750,1,16671154643750,20,1,1989,207.55,0,397.8,1591.2,6,0,NULL,30/10/2022,30,10,2022,1
23538,NULL,NULL,2517,1,16671316432517,35,1,4638.9,605.07,0,0,4638.9,6,0,NULL,30/10/2022,30,10,2022,1
23539,NULL,NULL,17274,1,166713189717274,36,1,489,75.52,90,0,579,6,0,NULL,30/10/2022,30,10,2022,1
23540,NULL,NULL,11148,1,166713255711148,36,1,319,47.11,90,47.85,361.15,6,0,NULL,30/10/2022,30,10,2022,1
23542,NULL,NULL,16581,1,166713786516581,36,1,3522,459.39,0,0,3522,6,0,NULL,30/10/2022,30,10,2022,1
23543,NULL,NULL,10230,1,166714024010230,35,1,1402.95,155.54,0,210.44,1192.51,6,0,NULL,30/10/2022,30,10,2022,1
23544,NULL,NULL,13564,1,166714096213564,20,12,1074,112.07,0,214.8,859.2,6,0,NULL,30/10/2022,30,10,2022,1
23546,NULL,NULL,3838,1,16671425553838,35,1,2365,308.48,0,0,2365,6,0,NULL,30/10/2022,30,10,2022,1
23547,NULL,NULL,16247,1,166714666616247,35,1,738,96.26,0,0,738,6,0,NULL,30/10/2022,30,10,2022,1
23549,NULL,NULL,17276,1,166714974317276,35,1,964,106.88,0,144.6,819.4,6,0,NULL,30/10/2022,30,10,2022,1
23550,NULL,NULL,17278,1,166715265517278,34,16,970,107.54,0,145.5,824.5,6,0,NULL,30/10/2022,30,10,2022,1
23551,NULL,NULL,17279,1,166715466417279,35,1,899,117.26,0,0,899,6,0,NULL,30/10/2022,30,10,2022,1
23552,NULL,NULL,13879,1,166716112213879,35,1,1585.89,175.83,0,237.88,1348.01,6,0,NULL,30/10/2022,30,10,2022,1
23553,NULL,NULL,17281,1,166716421717281,34,12,1328.9,173.33,0,0,1328.9,6,0,NULL,30/10/2022,30,10,2022,1
23554,NULL,NULL,11840,1,166716605711840,35,1,849,94.13,0,127.35,721.65,6,0,NULL,30/10/2022,30,10,2022,1
23555,NULL,NULL,14684,1,164857027714684,35,17,653.48,98.02,0,0,751.5,6,0,NULL,31/10/2022,31,10,2022,2
23556,NULL,NULL,363,1,1659247926363,35,17,695.74,104.36,0,0,800.1,6,0,NULL,31/10/2022,31,10,2022,2
23557,NULL,NULL,7041,1,16671955717041,34,1,849,94.13,0,127.35,721.65,6,0,NULL,31/10/2022,31,10,2022,2
23563,NULL,NULL,15045,1,166719905615045,35,1,740.85,82.14,0,111.13,629.72,6,0,NULL,31/10/2022,31,10,2022,2
23564,NULL,NULL,8368,1,16671992708368,35,1,1270,140.8,0,190.5,1079.5,6,0,NULL,31/10/2022,31,10,2022,2
23565,NULL,NULL,8214,1,16672002248214,36,2,889,115.96,0,0,889,6,0,NULL,31/10/2022,31,10,2022,2
23566,NULL,NULL,11209,1,166720078711209,35,1,1773,231.26,0,0,1773,6,0,NULL,31/10/2022,31,10,2022,2
23567,NULL,NULL,4315,1,16672011734315,34,12,16290,1992.91,0,1011,15279,6,0,NULL,31/10/2022,31,10,2022,2
23568,NULL,NULL,3737,1,16672024653737,34,1,1118,123.95,0,167.7,950.3,6,0,NULL,31/10/2022,31,10,2022,2
23570,NULL,NULL,13927,1,166720641913927,20,12,1495,195,0,0,1495,6,0,NULL,31/10/2022,31,10,2022,2
23571,NULL,NULL,16853,1,166720660316853,35,1,654,85.3,0,0,654,6,0,NULL,31/10/2022,31,10,2022,2
23574,NULL,NULL,1341,1,16672074391341,34,1,1284,142.36,0,192.6,1091.4,6,0,NULL,31/10/2022,31,10,2022,2
23576,NULL,NULL,16507,1,166720833116507,35,1,1588,176.06,0,238.2,1349.8,6,0,NULL,31/10/2022,31,10,2022,2
23577,NULL,NULL,1086,1,16672085021086,35,1,1670,185.15,0,250.5,1419.5,6,0,NULL,31/10/2022,31,10,2022,2
23578,NULL,NULL,6692,1,16672085936692,35,1,1698,188.26,0,254.7,1443.3,6,0,NULL,31/10/2022,31,10,2022,2
23579,NULL,NULL,16393,1,166720860716393,20,1,849,94.13,0,127.35,721.65,6,0,NULL,31/10/2022,31,10,2022,2
23580,NULL,NULL,13585,1,166720863913585,35,1,849,94.13,0,127.35,721.65,6,0,NULL,31/10/2022,31,10,2022,2
23581,NULL,NULL,16243,1,166720931916243,20,12,685,75.95,0,102.75,582.25,6,0,NULL,31/10/2022,31,10,2022,2
23582,NULL,NULL,3940,1,16672093753940,20,1,299,33.15,0,44.85,254.15,6,0,NULL,31/10/2022,31,10,2022,2
23584,NULL,NULL,10343,1,166720984210343,29,16,420,63.91,70,0,490,6,0,NULL,31/10/2022,31,10,2022,2
23587,NULL,NULL,7881,1,16672101947881,20,1,695,77.05,0,104.25,590.75,6,0,NULL,31/10/2022,31,10,2022,2
23588,NULL,NULL,8661,1,16672101958661,35,1,685,89.35,0,0,685,6,0,NULL,31/10/2022,31,10,2022,2
23589,NULL,NULL,12868,1,166721043912868,34,1,685,89.35,0,0,685,6,0,NULL,31/10/2022,31,10,2022,2
23590,NULL,NULL,5963,1,16672106805963,35,1,1448,160.54,0,217.2,1230.8,6,0,NULL,31/10/2022,31,10,2022,2
23591,NULL,NULL,12713,1,166721077812713,34,1,1099,121.85,0,164.85,934.15,6,0,NULL,31/10/2022,31,10,2022,2
23592,NULL,NULL,13561,1,166721080713561,35,17,599,75.54,70,89.85,579.15,6,0,NULL,31/10/2022,31,10,2022,2
23593,NULL,NULL,8220,1,16672113618220,36,2,2547,332.22,0,0,2547,6,0,NULL,31/10/2022,31,10,2022,2
23594,NULL,NULL,4377,1,16672114934377,28,2,1170,129.72,0,175.5,994.5,6,0,NULL,31/10/2022,31,10,2022,2
23595,NULL,NULL,1557,1,16672116081557,35,1,936.8,103.86,0,140.52,796.28,6,0,NULL,31/10/2022,31,10,2022,2
23596,NULL,NULL,1803,1,16672116761803,20,1,849,94.13,0,127.35,721.65,6,0,NULL,31/10/2022,31,10,2022,2
23597,NULL,NULL,1750,1,16672117891750,35,1,925,102.55,0,138.75,786.25,6,0,NULL,31/10/2022,31,10,2022,2
23598,NULL,NULL,5601,1,16672119395601,35,1,1738,192.69,0,260.7,1477.3,6,0,NULL,31/10/2022,31,10,2022,2
23600,NULL,NULL,17277,1,166721206617277,20,1,1435.95,159.2,0,215.39,1220.56,6,0,NULL,31/10/2022,31,10,2022,2
23601,NULL,NULL,10879,1,166721208510879,36,1,849,94.13,0,127.35,721.65,6,0,NULL,31/10/2022,31,10,2022,2
23603,NULL,NULL,141,1,1667212356141,35,1,998,110.65,0,149.7,848.3,6,0,NULL,31/10/2022,31,10,2022,2
23604,NULL,NULL,12936,1,166721248412936,36,1,1079,119.63,0,161.85,917.15,6,0,NULL,31/10/2022,31,10,2022,2
23605,NULL,NULL,6837,1,16672125606837,35,1,1794,198.9,0,269.1,1524.9,6,0,NULL,31/10/2022,31,10,2022,2
23608,NULL,NULL,6317,1,16672136706317,35,1,1670,185.15,0,250.5,1419.5,6,0,NULL,31/10/2022,31,10,2022,2
23610,NULL,NULL,13565,1,166721412913565,35,1,2875.9,352.03,0,176.99,2698.91,6,0,NULL,31/10/2022,31,10,2022,2
23611,NULL,NULL,2170,1,16672141932170,34,1,2353,260.88,0,352.95,2000.05,6,0,NULL,31/10/2022,31,10,2022,2
23612,NULL,NULL,10047,1,166721454110047,36,1,1770,196.24,0,265.5,1504.5,6,0,NULL,31/10/2022,31,10,2022,2
23613,NULL,NULL,13675,1,166721509813675,35,16,889,98.56,0,133.35,755.65,6,0,NULL,31/10/2022,31,10,2022,2
23614,NULL,NULL,2015,1,16672172802015,35,1,3467,384.38,0,520.05,2946.95,6,0,NULL,31/10/2022,31,10,2022,2
23615,NULL,NULL,16993,1,166721739716993,20,1,565,82.83,70,0,635,6,0,NULL,31/10/2022,31,10,2022,2
23616,NULL,NULL,17285,1,166721874117285,20,11,1294,168.78,0,0,1294,6,0,NULL,31/10/2022,31,10,2022,2
23617,NULL,NULL,16005,1,166722028116005,20,1,1748,193.8,0,262.2,1485.8,6,0,NULL,31/10/2022,31,10,2022,2
23618,NULL,NULL,992,1,1667221644992,35,1,988.9,109.64,0,148.34,840.56,6,0,NULL,31/10/2022,31,10,2022,2
23619,NULL,NULL,3573,1,16672218233573,35,1,1698,188.26,0,254.7,1443.3,6,0,NULL,31/10/2022,31,10,2022,2
23620,NULL,NULL,17097,1,166722308217097,35,1,100,22.17,70,0,170,6,0,NULL,31/10/2022,31,10,2022,2
23622,NULL,NULL,10935,1,166722481210935,35,1,849,88.59,0,169.8,679.2,6,0,NULL,31/10/2022,31,10,2022,2
23624,NULL,NULL,7078,1,16672266947078,35,1,1079,119.63,0,161.85,917.15,6,0,NULL,31/10/2022,31,10,2022,2
23625,NULL,NULL,8504,1,16672273878504,35,1,2274,252.12,0,341.1,1932.9,6,0,NULL,31/10/2022,31,10,2022,2
23626,NULL,NULL,9782,1,16672283609782,35,1,1670,185.15,0,250.5,1419.5,6,0,NULL,31/10/2022,31,10,2022,2
23627,NULL,NULL,17287,1,166722915017287,35,2,3152,349.46,0,472.8,2679.2,6,0,NULL,31/10/2022,31,10,2022,2
23629,NULL,NULL,17288,1,166723128617288,35,1,2607,340.04,0,0,2607,6,0,NULL,31/10/2022,31,10,2022,2
23630,NULL,NULL,15282,1,166723240815282,35,1,869,96.35,0,130.35,738.65,6,0,NULL,31/10/2022,31,10,2022,2
23631,NULL,NULL,16095,1,166723243016095,36,12,3324.3,368.56,0,498.65,2825.65,6,0,NULL,31/10/2022,31,10,2022,2
23632,NULL,NULL,4477,1,16672335254477,36,1,2547,282.38,0,382.05,2164.95,6,0,NULL,31/10/2022,31,10,2022,2
23635,NULL,NULL,13942,1,166723449913942,35,1,665,73.73,0,99.75,565.25,6,0,NULL,31/10/2022,31,10,2022,2
23636,NULL,NULL,13942,1,166723470513942,35,1,665,73.73,0,99.75,565.25,6,0,NULL,31/10/2022,31,10,2022,2
23637,NULL,NULL,822,1,1667236655822,36,1,1390,154.11,0,208.5,1181.5,6,0,NULL,31/10/2022,31,10,2022,2
23638,NULL,NULL,16603,1,166723670616603,35,1,1495,195,0,0,1495,6,0,NULL,31/10/2022,31,10,2022,2
23639,NULL,NULL,3764,1,16672368083764,35,1,449,58.91,70,67.35,451.65,6,0,NULL,31/10/2022,31,10,2022,2
23640,NULL,NULL,9386,1,16672369359386,28,1,1670,185.15,0,250.5,1419.5,6,0,NULL,31/10/2022,31,10,2022,2
23641,NULL,NULL,1441,1,16672375161441,35,1,1107.9,122.83,0,166.19,941.71,6,0,NULL,31/10/2022,31,10,2022,2
23642,NULL,NULL,14712,1,166723853514712,36,1,849,110.74,0,0,849,6,0,NULL,31/10/2022,31,10,2022,2
23643,NULL,NULL,10138,1,166723912510138,35,12,2158,281.48,0,0,2158,6,0,NULL,31/10/2022,31,10,2022,2
23645,NULL,NULL,17290,1,166724285917290,35,1,1778,197.13,0,266.7,1511.3,6,0,NULL,31/10/2022,31,10,2022,2
23646,NULL,NULL,16034,1,166724312516034,35,1,833,92.35,0,124.95,708.05,6,0,NULL,31/10/2022,31,10,2022,2
23647,NULL,NULL,15934,1,166724331615934,35,1,849,94.13,0,127.35,721.65,6,0,NULL,31/10/2022,31,10,2022,2
23648,NULL,NULL,1429,1,16672448101429,34,1,894.99,99.23,0,134.25,760.74,6,0,NULL,31/10/2022,31,10,2022,2
23650,NULL,NULL,7594,1,16672450357594,35,12,1733,192.14,0,259.95,1473.05,6,0,NULL,31/10/2022,31,10,2022,2
23652,NULL,NULL,2835,1,16672454842835,35,11,775,85.92,0,116.25,658.75,6,0,NULL,31/10/2022,31,10,2022,2
23653,NULL,NULL,17273,1,166724584917273,36,1,944,104.66,0,141.6,802.4,6,0,NULL,31/10/2022,31,10,2022,2
23654,NULL,NULL,14062,1,166724653414062,36,1,941,104.33,0,141.15,799.85,6,0,NULL,31/10/2022,31,10,2022,2
23656,NULL,NULL,12505,1,166724706712505,29,16,279,40.06,70,41.85,307.15,6,0,NULL,31/10/2022,31,10,2022,2
23657,NULL,NULL,12837,1,166724844912837,35,1,1148,127.28,0,172.2,975.8,6,0,NULL,31/10/2022,31,10,2022,2
23658,NULL,NULL,2892,1,16672499862892,35,1,1698,188.26,0,254.7,1443.3,6,0,NULL,31/10/2022,31,10,2022,2
23659,NULL,NULL,17291,1,166725046317291,35,12,1169,22.04,0,1000,169,6,0,NULL,31/10/2022,31,10,2022,2
23661,NULL,NULL,14749,1,165405821014749,35,17,661.3,99.2,0,0,760.5,6,0,NULL,01/11/2022,1,11,2022,3
23662,NULL,NULL,13482,1,165934189613482,35,17,309.13,46.37,50,0,405.5,6,0,NULL,01/11/2022,1,11,2022,3
23664,NULL,NULL,16792,1,166472524016792,35,17,418.7,62.8,50,0,531.5,6,0,NULL,01/11/2022,1,11,2022,3
23665,NULL,NULL,17292,1,166726606917292,34,16,925,120.65,0,0,925,6,0,NULL,01/11/2022,1,11,2022,3
23667,NULL,NULL,10631,1,166727119910631,34,1,1118,123.95,0,167.7,950.3,6,0,NULL,01/11/2022,1,11,2022,3
23669,NULL,NULL,17202,1,166727780817202,35,16,970,107.54,0,145.5,824.5,6,0,NULL,01/11/2022,1,11,2022,3
23670,NULL,NULL,12595,1,166727835712595,11,1,449,49.78,0,67.35,381.65,6,0,NULL,01/11/2022,1,11,2022,3
23672,NULL,NULL,8777,1,16672793558777,33,1,2767,326.15,0,266.55,2500.45,6,0,NULL,01/11/2022,1,11,2022,3
23674,NULL,NULL,2054,1,16672794422054,34,1,846.65,93.87,0,127,719.65,6,0,NULL,01/11/2022,1,11,2022,3
23675,NULL,NULL,17293,1,166728335917293,35,12,874,114,0,0,874,6,0,NULL,01/11/2022,1,11,2022,3
23676,NULL,NULL,4378,1,16672838764378,28,1,1698,221.48,0,0,1698,6,0,NULL,01/11/2022,1,11,2022,3
23677,NULL,NULL,1935,1,16672849121935,34,1,885,98.12,0,132.75,752.25,6,0,NULL,01/11/2022,1,11,2022,3
23678,NULL,NULL,9237,1,16672853529237,35,1,869,96.35,0,130.35,738.65,6,0,NULL,01/11/2022,1,11,2022,3
23680,NULL,NULL,8462,1,16672867568462,35,1,724,94.43,0,0,724,6,0,NULL,01/11/2022,1,11,2022,3
23681,NULL,NULL,7276,1,16672882037276,35,1,1184,131.27,0,177.6,1006.4,6,0,NULL,01/11/2022,1,11,2022,3
23682,NULL,NULL,5689,1,16672882305689,34,1,1698,188.26,0,254.7,1443.3,6,0,NULL,01/11/2022,1,11,2022,3
23683,NULL,NULL,17295,1,166729109717295,35,16,299,48.13,70,0,369,6,0,NULL,01/11/2022,1,11,2022,3
23684,NULL,NULL,17296,1,166729246317296,35,1,4588,508.67,0,688.2,3899.8,6,0,NULL,01/11/2022,1,11,2022,3
23685,NULL,NULL,13461,1,166729530213461,35,1,798,104.09,0,0,798,6,0,NULL,01/11/2022,1,11,2022,3
23687,NULL,NULL,10944,1,166729553910944,35,12,3523,459.52,0,0,3523,6,0,NULL,01/11/2022,1,11,2022,3
23688,NULL,NULL,17298,1,166729557317298,34,1,198,34.96,70,0,268,6,0,NULL,01/11/2022,1,11,2022,3
23689,NULL,NULL,17299,1,166729583517299,29,1,200,35.22,70,0,270,6,0,NULL,01/11/2022,1,11,2022,3
23690,NULL,NULL,643,1,1667296246643,35,1,399,61.17,70,0,469,6,0,NULL,01/11/2022,1,11,2022,3
23691,NULL,NULL,169,1,1667297155169,35,1,849,94.13,0,127.35,721.65,6,0,NULL,01/11/2022,1,11,2022,3
23693,NULL,NULL,17301,1,166729770517301,34,16,3450,450,0,0,3450,6,0,NULL,01/11/2022,1,11,2022,3
23694,NULL,NULL,15737,1,166730143515737,11,17,395,43.79,0,59.25,335.75,6,0,NULL,01/11/2022,1,11,2022,3
23695,NULL,NULL,17302,1,166730182217302,36,1,690,90,0,0,690,6,0,NULL,01/11/2022,1,11,2022,3
23696,NULL,NULL,17209,1,166730283817209,34,12,1079,119.63,0,161.85,917.15,6,0,NULL,01/11/2022,1,11,2022,3
23697,NULL,NULL,16246,1,166730305216246,36,1,1100,143.48,0,0,1100,6,0,NULL,01/11/2022,1,11,2022,3
23698,NULL,NULL,3562,1,16673038573562,35,1,469,61.13,70,70.35,468.65,6,0,NULL,01/11/2022,1,11,2022,3
23699,NULL,NULL,17303,1,166730910817303,29,1,3267,362.21,0,490.05,2776.95,6,0,NULL,01/11/2022,1,11,2022,3
23700,NULL,NULL,7859,1,16673116927859,35,1,1943,215.42,0,291.45,1651.55,6,0,NULL,01/11/2022,1,11,2022,3
23701,NULL,NULL,9965,1,16673168659965,34,1,769,100.3,0,0,769,6,0,NULL,01/11/2022,1,11,2022,3
23702,NULL,NULL,8476,1,16673171828476,20,1,849,94.13,0,127.35,721.65,6,0,NULL,01/11/2022,1,11,2022,3
23704,NULL,NULL,15919,1,166731739615919,20,17,1044,136.17,0,0,1044,6,0,NULL,01/11/2022,1,11,2022,3
23706,NULL,NULL,8014,1,16673192218014,34,1,250,41.74,70,0,320,6,0,NULL,01/11/2022,1,11,2022,3
23708,NULL,NULL,17305,1,166731945117305,29,1,385,51.82,70,57.75,397.25,6,0,NULL,01/11/2022,1,11,2022,3
23712,NULL,NULL,17300,1,166732186717300,35,12,849,94.13,0,127.35,721.65,6,0,NULL,01/11/2022,1,11,2022,3
23713,NULL,NULL,4754,1,16521687844754,35,17,649.57,97.43,0,0,747,6,0,NULL,02/11/2022,2,11,2022,4
23716,NULL,NULL,2909,1,16673611512909,34,11,1115,145.43,0,0,1115,6,0,NULL,02/11/2022,2,11,2022,4
23717,NULL,NULL,15019,1,166736780015019,33,12,285,48.91,90,0,375,6,0,NULL,02/11/2022,2,11,2022,4
23718,NULL,NULL,14528,1,166736799314528,35,1,598,87.13,70,0,668,6,0,NULL,02/11/2022,2,11,2022,4
23719,NULL,NULL,17309,1,166736811217309,35,1,319,50.74,70,0,389,6,0,NULL,02/11/2022,2,11,2022,4
23720,NULL,NULL,17310,1,166737288317310,35,1,565,82.83,70,0,635,6,0,NULL,02/11/2022,2,11,2022,4
23722,NULL,NULL,17311,1,166737480317311,35,1,599,75.54,70,89.85,579.15,6,0,NULL,02/11/2022,2,11,2022,4
23723,NULL,NULL,14760,1,166738418614760,36,16,899,117.26,0,0,899,6,0,NULL,02/11/2022,2,11,2022,4
23725,NULL,NULL,17315,1,166738606017315,36,12,685,89.35,0,0,685,6,0,NULL,02/11/2022,2,11,2022,4
23726,NULL,NULL,17113,1,166738982917113,35,1,1788,233.22,0,0,1788,6,0,NULL,02/11/2022,2,11,2022,4
23727,NULL,NULL,16540,1,166739120016540,35,12,618,89.74,70,0,688,6,0,NULL,02/11/2022,2,11,2022,4
23728,NULL,NULL,12443,1,166739437212443,35,1,3918,511.04,0,0,3918,6,0,NULL,02/11/2022,2,11,2022,4
23729,NULL,NULL,17313,1,166739710517313,35,1,1306,144.8,0,195.9,1110.1,6,0,NULL,02/11/2022,2,11,2022,4
23730,NULL,NULL,17317,1,166740076717317,36,1,559,74.75,70,55.9,573.1,6,0,NULL,02/11/2022,2,11,2022,4
23731,NULL,NULL,17319,1,166740126817319,35,1,638,92.35,70,0,708,6,0,NULL,02/11/2022,2,11,2022,4
23732,NULL,NULL,15955,1,166740601615955,20,1,849,110.74,0,0,849,6,0,NULL,02/11/2022,2,11,2022,4
23733,NULL,NULL,1288,1,16674134441288,20,1,1390,181.3,0,0,1390,6,0,NULL,02/11/2022,2,11,2022,4
23737,NULL,NULL,17321,1,166741637117321,36,1,319,53.35,90,0,409,6,0,NULL,02/11/2022,2,11,2022,4
23739,NULL,NULL,6623,1,16624417496623,35,17,468.78,70.32,50,0,589.1,6,0,NULL,03/11/2022,3,11,2022,5
23740,NULL,NULL,320,1,1664775718320,11,17,664.43,99.67,0,0,764.1,6,0,NULL,03/11/2022,3,11,2022,5
23741,NULL,NULL,17324,1,166744719617324,36,12,319,53.35,90,0,409,6,0,NULL,03/11/2022,3,11,2022,5
23745,NULL,NULL,17326,1,166745801317326,35,2,1196,156,0,0,1196,6,0,NULL,03/11/2022,3,11,2022,5
23746,NULL,NULL,3612,1,16674581873612,36,16,2819,367.7,0,0,2819,6,0,NULL,03/11/2022,3,11,2022,5
23747,NULL,NULL,2822,1,16674612322822,29,12,3820,498.26,0,0,3820,6,0,NULL,03/11/2022,3,11,2022,5
23748,NULL,NULL,17329,1,166746435817329,35,1,765,99.78,0,0,765,6,0,NULL,03/11/2022,3,11,2022,5
23749,NULL,NULL,16805,1,166746448116805,35,1,1910,249.13,0,0,1910,6,0,NULL,03/11/2022,3,11,2022,5
23750,NULL,NULL,17330,1,166746766817330,35,1,1574,174.51,0,236.1,1337.9,6,0,NULL,03/11/2022,3,11,2022,5
23753,NULL,NULL,17333,1,166747773417333,35,1,760,99.13,0,0,760,6,0,NULL,03/11/2022,3,11,2022,5
23754,NULL,NULL,17332,1,166747779417332,35,1,1295,168.91,0,0,1295,6,0,NULL,03/11/2022,3,11,2022,5
23755,NULL,NULL,16028,1,166747960716028,20,1,994,129.65,0,0,994,6,0,NULL,03/11/2022,3,11,2022,5
23756,NULL,NULL,17334,1,166748206817334,20,1,1099,121.85,0,164.85,934.15,6,0,NULL,03/11/2022,3,11,2022,5
23757,NULL,NULL,1155,1,16674904791155,35,1,889,115.96,0,0,889,6,0,NULL,03/11/2022,3,11,2022,5
23758,NULL,NULL,6965,1,16674957726965,34,2,2198,286.7,0,0,2198,6,0,NULL,03/11/2022,3,11,2022,5
23759,NULL,NULL,12461,1,166749661312461,34,2,1435,187.17,0,0,1435,6,0,NULL,03/11/2022,3,11,2022,5
23760,NULL,NULL,2148,1,16674976722148,35,1,661,86.22,0,0,661,6,0,NULL,03/11/2022,3,11,2022,5
23761,NULL,NULL,17337,1,166750441817337,35,11,760,84.26,0,114,646,6,0,NULL,03/11/2022,3,11,2022,5
23762,NULL,NULL,509,1,1667505644509,36,1,1755,228.91,0,0,1755,6,0,NULL,03/11/2022,3,11,2022,5
23763,NULL,NULL,10365,1,166750572210365,35,16,674,87.91,0,0,674,6,0,NULL,03/11/2022,3,11,2022,5
23768,NULL,NULL,4171,1,16463866884171,36,17,344.35,51.65,50,0,446,6,0,NULL,04/11/2022,4,11,2022,6
23772,NULL,NULL,2666,1,16648535922666,35,17,2077.83,311.67,0,0,2389.5,6,0,NULL,04/11/2022,4,11,2022,6
23773,NULL,NULL,9064,1,16648899659064,35,17,664.43,99.67,0,0,764.1,6,0,NULL,04/11/2022,4,11,2022,6
23774,NULL,NULL,17338,1,166753887317338,35,1,864,112.7,0,0,864,6,0,NULL,04/11/2022,4,11,2022,6
23775,NULL,NULL,9042,1,16675405119042,35,1,399,61.17,70,0,469,6,0,NULL,04/11/2022,4,11,2022,6
23776,NULL,NULL,3302,1,16675421793302,35,1,849,110.74,0,0,849,6,0,NULL,04/11/2022,4,11,2022,6
23778,NULL,NULL,17339,1,166754563017339,35,1,675,74.84,0,101.25,573.75,6,0,NULL,04/11/2022,4,11,2022,6
23781,NULL,NULL,17341,1,166755083417341,29,12,599,87.26,70,0,669,6,0,NULL,04/11/2022,4,11,2022,6
23783,NULL,NULL,12551,1,166755586512551,36,2,1798,234.52,0,0,1798,6,0,NULL,04/11/2022,4,11,2022,6
23784,NULL,NULL,17342,1,166755732917342,35,1,474,70.96,70,0,544,6,0,NULL,04/11/2022,4,11,2022,6
23785,NULL,NULL,16832,1,166755778416832,35,16,1224,159.65,0,0,1224,6,0,NULL,04/11/2022,4,11,2022,6
23786,NULL,NULL,17343,1,166756182417343,29,11,849,110.74,0,0,849,6,0,NULL,04/11/2022,4,11,2022,6
23789,NULL,NULL,17261,1,166757981417261,20,2,365,56.74,70,0,435,6,0,NULL,04/11/2022,4,11,2022,6
23790,NULL,NULL,13187,1,166759036113187,35,17,899,117.26,0,0,899,6,0,NULL,04/11/2022,4,11,2022,6
23791,NULL,NULL,10066,1,166759174910066,29,1,1221,159.26,0,0,1221,6,0,NULL,04/11/2022,4,11,2022,6
23792,NULL,NULL,15663,1,166759782115663,20,2,849,110.74,0,0,849,6,0,NULL,04/11/2022,4,11,2022,6
23793,NULL,NULL,10970,1,164409596010970,35,17,649.57,97.43,0,0,747,6,0,NULL,05/11/2022,5,11,2022,7
23794,NULL,NULL,14748,1,164918634414748,20,17,1044.78,156.72,0,0,1201.5,6,0,NULL,05/11/2022,5,11,2022,7
23795,NULL,NULL,15353,1,165969847515353,20,17,702.78,105.42,0,0,808.2,6,0,NULL,05/11/2022,5,11,2022,7
23796,NULL,NULL,994,1,1662372228994,34,17,680.09,102.01,0,0,782.1,6,0,NULL,05/11/2022,5,11,2022,7
23797,NULL,NULL,17304,1,166761097417304,35,1,299,42.28,70,44.85,324.15,6,0,NULL,05/11/2022,5,11,2022,7
23798,NULL,NULL,11361,1,166761227611361,35,16,894.75,116.71,0,0,894.75,6,0,NULL,05/11/2022,5,11,2022,7
23800,NULL,NULL,17350,1,166763048217350,35,1,899,117.26,0,0,899,6,0,NULL,05/11/2022,5,11,2022,7
23801,NULL,NULL,15944,1,166763131115944,35,1,1759.8,229.54,0,0,1759.8,6,0,NULL,05/11/2022,5,11,2022,7
23802,NULL,NULL,7774,1,16676328827774,36,1,1068.95,139.43,0,0,1068.95,6,0,NULL,05/11/2022,5,11,2022,7
23803,NULL,NULL,17351,1,166763527817351,35,1,1741,193.02,0,261.15,1479.85,6,0,NULL,05/11/2022,5,11,2022,7
23805,NULL,NULL,17286,1,166763709617286,29,1,1998,221.52,0,299.7,1698.3,6,0,NULL,05/11/2022,5,11,2022,7
23807,NULL,NULL,17353,1,166765408517353,20,12,424,56.14,70,63.6,430.4,6,0,NULL,05/11/2022,5,11,2022,7
23808,NULL,NULL,17320,1,166765563417320,20,16,3022,335.05,0,453.3,2568.7,6,0,NULL,05/11/2022,5,11,2022,7
23809,NULL,NULL,549,1,1667656770549,34,1,1954,254.87,0,0,1954,6,0,NULL,05/11/2022,5,11,2022,7
23811,NULL,NULL,16026,1,166765885116026,35,1,674,87.91,0,0,674,6,0,NULL,05/11/2022,5,11,2022,7
23812,NULL,NULL,17355,1,166765925717355,35,1,399,61.17,70,0,469,6,0,NULL,05/11/2022,5,11,2022,7
23813,NULL,NULL,17356,1,166766774917356,35,1,450.5,59.08,70,67.58,452.92,6,0,NULL,05/11/2022,5,11,2022,7
23814,NULL,NULL,11776,1,166767215711776,20,12,868,113.22,0,0,868,6,0,NULL,05/11/2022,5,11,2022,7
